METADATA|ElementEntry|AssignmentNumber|ElementName|EntryType|LegislativeDataGroupName|EffectiveStartDate|EffectiveEndDate|SourceSystemId|SourceSystemOwner|Reason
MERGE|ElementEntryValue|E3503789|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3503789_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3503789_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3504573|Taxable NIable and Pensionable Adjustment|NIable Pay|56.93|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|56.93_E3504573_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3504573_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3504683|Taxable NIable and Pensionable Adjustment|NIable Pay|94.97|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|94.97_E3504683_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3504683_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3513518|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3513518_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3513518_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3527104|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3527104_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3527104_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3528453|Taxable NIable and Pensionable Adjustment|NIable Pay|85.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.41_E3528453_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3528453_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3541824|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3541824_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3541824_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3549520|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3549520_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3549520_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3556774|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3556774_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3556774_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3565899|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3565899_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3565899_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3572362|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3572362_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3572362_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3576803|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3576803_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3576803_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3579367|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3579367_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3579367_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3579666|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3579666_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3579666_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3581047|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3581047_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3581047_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3588331|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3588331_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3588331_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3594077|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3594077_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3594077_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3596246|Taxable NIable and Pensionable Adjustment|NIable Pay|199.14|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|199.14_E3596246_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3596246_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3597140|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3597140_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3597140_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3597747|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3597747_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3597747_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3597759|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3597759_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3597759_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3598928|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3598928_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3598928_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3599645|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3599645_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3599645_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3602691|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3602691_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3602691_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3605541|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3605541_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3605541_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3606149|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3606149_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3606149_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3606191|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3606191_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3606191_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3606756|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3606756_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3606756_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3608570|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3608570_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3608570_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3611115|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3611115_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3611115_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3613219|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3613219_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3613219_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3622740|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3622740_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3622740_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3625219|Taxable NIable and Pensionable Adjustment|NIable Pay|50.84|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|50.84_E3625219_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3625219_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3625872|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3625872_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3625872_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3625915|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3625915_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3625915_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3625918|Taxable NIable and Pensionable Adjustment|NIable Pay|112.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|112.67_E3625918_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3625918_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3625950|Taxable NIable and Pensionable Adjustment|NIable Pay|112.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|112.67_E3625950_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3625950_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3626622|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3626622_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3626622_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3628514|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3628514_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3628514_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3629223|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3629223_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3629223_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3632614|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3632614_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3632614_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3635574|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3635574_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3635574_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3635636|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3635636_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3635636_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3635669|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3635669_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3635669_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3643234|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3643234_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3643234_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3645012|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3645012_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3645012_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3645726|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3645726_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3645726_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3646152|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3646152_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3646152_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3647598|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3647598_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3647598_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3647938|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3647938_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3647938_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3648012|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3648012_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3648012_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3650428|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3650428_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3650428_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3651997|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3651997_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3651997_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3653899|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3653899_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3653899_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3654959|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3654959_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3654959_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3655264|Taxable NIable and Pensionable Adjustment|NIable Pay|56.93|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|56.93_E3655264_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3655264_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3655868|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3655868_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3655868_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3655974|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3655974_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3655974_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3656110|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3656110_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3656110_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3656172|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3656172_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3656172_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3656586|Taxable NIable and Pensionable Adjustment|NIable Pay|1.31|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|1.31_E3656586_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3656586_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3656909|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3656909_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3656909_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3657050|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3657050_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3657050_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3658334|Taxable NIable and Pensionable Adjustment|NIable Pay|54.28|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|54.28_E3658334_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3658334_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3661212|Taxable NIable and Pensionable Adjustment|NIable Pay|7.01|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|7.01_E3661212_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3661212_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3662770|Taxable NIable and Pensionable Adjustment|NIable Pay|85.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.41_E3662770_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3662770_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3663056|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3663056_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3663056_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3664641|Taxable NIable and Pensionable Adjustment|NIable Pay|66.12|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|66.12_E3664641_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3664641_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3666961|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3666961_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3666961_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3667615|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3667615_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3667615_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3672424|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3672424_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3672424_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3673512|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3673512_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3673512_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3673544|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3673544_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3673544_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3674055|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3674055_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3674055_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3682459|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3682459_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3682459_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3687129|Taxable NIable and Pensionable Adjustment|NIable Pay|75.93|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|75.93_E3687129_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3687129_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3697563|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3697563_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3697563_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3701597|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3701597_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3701597_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3701693|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3701693_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3701693_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3704549|Taxable NIable and Pensionable Adjustment|NIable Pay|71.18|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|71.18_E3704549_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3704549_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3704568|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3704568_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3704568_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3711244|Taxable NIable and Pensionable Adjustment|NIable Pay|54.27|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|54.27_E3711244_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3711244_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3711439|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3711439_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3711439_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3716570|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3716570_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3716570_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3722756|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3722756_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3722756_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3723859|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3723859_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3723859_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3723904|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3723904_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3723904_Taxable NIable and Pensionable Adjustment_2024/08/01_1
